t,P,dP_dt
30.90718078613281,101.35002899169922,0.014807179570198
10.323864936828612,101.0649642944336,0.3067231774330139
20.839767456054688,101.2744140625,0.0923963114619255
54.02800750732422,101.39820861816406,-0.0346897691488265
38.36627197265625,101.41685485839844,-0.0538553744554519
17.322664260864258,101.35802459716795,0.0065970406867563
40.337268829345696,101.2731475830078,0.0936966314911842
47.85536956787109,101.3951416015625,-0.0315389744937419
29.880376815795895,101.33062744140624,0.0347247123718261
10.359272003173828,101.07675933837892,0.2946759164333343
38.767555236816406,101.4208755493164,-0.0579925999045372
13.958992004394531,101.346435546875,0.0184927303344011
9.30886173248291,100.50505828857422,0.8753988742828369
18.302261352539062,101.4235610961914,-0.0607561133801937
35.014404296875,101.41311645507812,-0.0500119030475616
26.540307998657227,101.34317779541016,0.0218395348638296
46.828567504882805,101.32928466796876,0.036101896315813
6.570713996887207,88.5641326904297,11.526158332824709
1.507501482963562,2.3216376304626465,3.4249920845031734
34.601318359375,101.3820571899414,-0.0180894117802381
47.83176803588867,101.39466857910156,-0.0310504510998725
48.28025436401367,101.39144897460938,-0.0277386885136365
2.546109199523926,8.599655151367188,9.43052864074707
9.5213041305542,100.66680145263672,0.7117571830749511
13.54590892791748,101.34452056884766,0.0204635895788669
24.817163467407227,101.35933685302734,0.0052448092028498
50.357471466064446,101.36299896240234,0.001487708184868
38.13022613525391,101.3994140625,-0.0359272807836532
24.82896614074707,101.35985565185548,0.0047176806256175
3.384076833724976,19.75534439086914,17.583444595336914
32.18183517456055,101.40132904052734,-0.0379007719457149
3.679135799407959,25.419212341308597,20.69399070739746
51.20724105834961,101.4140167236328,-0.0509365908801555
20.86337280273437,101.27395629882812,0.0928644239902496
50.94758987426758,101.40778350830078,-0.044529303908348
11.468693733215332,101.25835418701172,0.1088583394885063
46.427284240722656,101.31020355224608,0.0556820109486579
42.8157615661621,101.3320541381836,0.0332606248557567
47.93798828125,101.39624786376952,-0.0326708033680915
9.16723346710205,100.37374877929688,1.0078690052032473
20.686336517333984,101.28044891357422,0.0862057358026504
13.498700141906738,101.34494018554688,0.0200320072472095
4.139427661895752,35.94202423095703,24.719545364379883
30.564912796020508,101.3254165649414,0.0400770343840122
45.15262985229492,101.3883819580078,-0.024591339752078
49.80276107788086,101.31595611572266,0.0497822500765323
49.330665588378906,101.32040405273438,0.0452182814478874
5.2960591316223145,65.80022430419922,24.0013484954834
26.85897254943848,101.3391571044922,0.0259719192981719
11.82276439666748,101.29056549072266,0.0758350268006324
44.692337036132805,101.38809967041016,-0.0243036914616823
20.66273307800293,101.28179931640624,0.0848201736807823
44.68053436279297,101.38768768310548,-0.0238778460770845
19.329065322875977,101.41131591796876,-0.0481650605797767
49.0238037109375,101.3420867919922,0.0229632165282964
48.12682723999024,101.39543914794922,-0.0318426191806793
