t,P,dP_dt
7.798159599304198,6.749026298522949,1.6100362539291382
39.93598556518555,441.8320007324218,30.22816467285156
48.4926986694336,745.5655517578125,40.94769287109375
19.541507720947266,59.322898864746094,8.40457534790039
30.222644805908203,203.33963012695312,19.02741050720215
30.51770401000977,209.00273132324216,19.353670120239254
1.0590118169784546,1.0195192098617554,0.3335164785385131
5.02460479736328,3.3305504322052,0.9044952392578124
23.30646133422852,97.23853302001952,11.813224792480469
7.573915004730224,6.395665645599365,1.5417232513427734
27.295660018920895,152.30419921875,15.859557151794434
25.17123413085937,120.96778106689452,13.65821933746338
29.60892105102539,191.8670654296875,18.352436065673828
51.12462615966797,857.9782104492188,44.51076889038086
38.22464370727539,391.8377075195313,28.191537857055664
24.87617492675781,116.98261260986328,13.360411643981934
17.452489852905273,43.53683090209961,6.738412857055664
19.87197494506836,62.1470832824707,8.684091567993164
41.93058776855469,504.5368347167969,32.63911819458008
51.7619514465332,886.6295166015625,45.39955139160156
38.673133850097656,404.602294921875,28.722589492797848
40.183837890625,449.36282348632807,30.525487899780277
11.161832809448242,14.192424774169922,2.90069580078125
6.134027004241944,4.467020988464356,1.1516414880752563
53.780155181884766,981.1637573242189,48.290088653564446
21.748550415039062,79.98809814453125,10.346211433410645
46.35647201538086,661.0994873046875,38.1655158996582
31.82776641845703,235.3115692138672,20.814781188964844
4.705941200256348,3.052397489547729,0.8414578437805175
31.7923583984375,234.57537841796875,20.775035858154297
2.546109199523926,1.631135106086731,0.4977118968963623
52.245849609375,908.7646484375,46.081790924072266
18.632726669311523,52.02569961547852,7.657834529876709
16.944988250732422,40.21426010131836,6.361337184906006
13.427886009216309,22.041278839111328,4.067993640899657
19.37627601623535,57.9453239440918,8.266386985778809
46.45088958740234,664.7078247070312,38.28667449951172
8.93118667602539,8.782698631286621,1.988109827041626
45.63652801513672,633.960693359375,37.24671173095703
31.40287971496582,226.56968688964844,20.33875274658203
5.201640129089356,3.493924617767334,0.941009759902954
21.77215385437012,80.23261260986328,10.36788272857666
8.140428543090819,7.318587303161621,1.7183990478515625
2.5815162658691406,1.6488356590270996,0.5022770166397094
32.18183517456055,242.75091552734372,21.212968826293945
7.904380798339843,6.921820640563965,1.643133282661438
8.388278007507324,7.7546615600585955,1.8000017404556274
11.82276439666748,16.211835861206055,3.215667247772217
52.198638916015625,906.5905151367188,46.014942169189446
41.257850646972656,482.8507080078125,31.821201324462887
51.31346130371094,866.4083251953125,44.772979736328125
3.6673333644866943,2.276131391525269,0.6588647961616516
31.26125144958496,223.70050048828125,20.18052673339844
2.8647730350494385,1.7963669300079346,0.539985179901123
43.96059036254882,573.3218994140625,35.13969802856445
49.36607360839844,781.829345703125,42.112083435058594
38.55511093139648,401.2200317382813,28.58265686035156
31.674335479736328,232.13150024414065,20.64265251159668
36.24184799194336,338.2503356933594,25.86553382873535
36.17103576660156,336.4217834472656,25.78310775756836
43.79536056518555,567.5335083007812,34.934181213378906
41.96599197387695,505.69342041015625,32.682308197021484
16.390277862548828,36.798164367675774,5.962133884429932
33.244049072265625,265.9165954589844,22.415267944335938
40.62052536010742,462.81103515625,31.050861358642575
34.29446029663086,290.0853271484375,23.61495018005371
36.99720001220703,358.11965942382807,26.747501373291016
7.455891132354736,6.215789318084717,1.506611466407776
38.578716278076165,401.8951721191406,28.610633850097656
5.378675937652588,3.663854598999024,0.9786123633384703
47.7845573425293,716.9055786132812,40.01554107666016
44.326465606689446,586.2598266601562,35.596126556396484
40.98639678955078,474.25534057617193,31.492565155029297
4.894778728485107,3.2147998809814453,0.878399908542633
36.33626556396485,340.697509765625,25.975505828857425
32.22904586791992,243.75347900390625,21.26616096496582
2.1330265998840328,1.4362070560455322,0.4468110799789428
3.336867332458496,2.066967010498047,0.6076897382736206
43.217044830322266,547.5399780273438,34.21775817871094
11.209041595458984,14.32982063293457,2.922503709793091
50.404682159423835,826.29150390625,43.5195541381836
50.41648483276367,826.80517578125,43.53569793701172
32.83096694946289,256.7561340332031,21.946367263793945
1.5783156156539917,1.2058322429656982,0.3850144445896148
23.60152053833008,100.76532745361328,12.099039077758787
14.124224662780762,25.015714645385746,4.476263999938965
9.202640533447264,9.335906982421877,2.087054252624512
8.73054599761963,8.390831947326658,1.9170818328857424
1.6373274326324463,1.2287362813949585,0.3912459909915924
49.69654083251953,795.817626953125,42.5571403503418
10.123224258422852,11.420459747314451,2.4473752975463867
25.13582801818848,120.48491668701172,13.6223726272583
6.570713996887207,4.993380069732666,1.2613197565078735
23.731346130371094,102.3438720703125,12.225558280944824
44.57431411743164,595.1190795898438,35.90640640258789
44.302860260009766,585.4201049804688,35.566619873046875
42.35547256469727,518.5164184570312,33.158329010009766
40.26645278930664,451.8894958496094,30.624732971191406
12.271254539489746,17.704071044921875,3.4413206577301025
31.107822418212887,220.61741638183597,20.00937271118164
5.508501529693604,3.792747020721436,1.006888747215271
28.180835723876957,166.76193237304688,16.80303192138672
20.827964782714844,70.84616088867188,9.51544952392578
4.115823268890381,2.5881519317626958,0.7335481643676757
45.353271484375,623.4638061523438,36.88756942749024
6.806761264801025,5.29830265045166,1.3236711025238037
25.914783477783203,131.4034881591797,14.417692184448242
49.53130722045898,788.8050537109375,42.334297180175774
20.45029067993164,67.3143539428711,9.183060646057129
45.34146881103516,623.0286254882812,36.87263488769531
16.331266403198242,36.44768142700195,5.920470714569092
52.89497756958008,938.9808959960936,47.00748443603516
28.27525520324707,168.35362243652344,16.90447425842285
3.950590133666992,2.469280481338501,0.7053162455558776
6.936587333679199,5.472369194030762,1.358901023864746
16.4728946685791,37.29297256469727,6.020723819732666
16.673534393310547,38.51488494873047,6.164278507232666
30.482295989990234,208.31809997558597,19.314460754394528
4.623324871063232,2.9835188388824463,0.8256692290306091
46.68693923950195,673.7786865234375,38.59026336669922
22.85797119140625,92.0381088256836,11.383498191833496
32.19363784790039,243.00132751464844,21.22626495361328
39.34587097167969,424.1978454589844,29.522706985473636
30.187236785888672,202.66650390625,18.98833274841309
14.07701587677002,24.80499839782715,4.4478535652160645
26.150829315185547,134.83526611328125,14.661372184753418
17.853771209716797,46.30142211914063,7.044436931610107
49.16543197631836,773.408203125,41.84309005737305
18.266853332519528,49.27734756469727,7.36658477783203
49.75555038452149,798.3310546875,42.636882781982415
50.298458099365234,821.6768188476561,43.37441635131836
30.234447479248047,203.56431579589844,19.040439605712887
34.329864501953125,290.9219665527344,23.655567169189453
46.60432052612305,670.5957641601562,38.48389434814453
2.6523303985595703,1.6847233772277832,0.5115053057670593
14.643528938293455,27.423343658447266,4.795740127563477
6.582516670227051,5.0082783699035645,1.2643855810165403
25.7613525390625,129.2036895751953,14.2599515914917
8.942988395690918,8.806196212768553,1.9923434257507324
19.093019485473636,55.63668441772461,8.031967163085938
26.44588851928711,139.20628356933594,14.967642784118652
49.012001037597656,767.0049438476561,41.63800048828125
48.58711624145508,749.4368896484375,41.072769165039055
33.33846664428711,268.03759765625,22.522680282592773
47.04100799560546,687.519775390625,39.04754257202149
39.97139358520508,442.9033203125,30.270601272583008
10.81956386566162,13.226717948913574,2.7457401752471924
17.735746383666992,45.47551345825195,6.953716278076172
32.90177917480469,258.3127746582031,22.026630401611328
22.38587760925293,86.77014923095702,10.937504768371582
51.195438385009766,861.1336669921875,44.608985900878906
15.33986759185791,30.918123245239254,5.24397087097168
53.16643142700195,951.7962036132812,47.39827728271485
24.39227867126465,110.63639068603516,12.876626968383787
41.91878509521485,504.1516418457031,32.624725341796875
23.200239181518555,95.98944854736328,11.710927963256836
6.0042009353637695,4.31959342956543,1.1204222440719604
2.970994234085083,1.8544880151748655,0.5546802878379821
39.27505493164063,422.1097412109375,29.438282012939453
6.346469402313232,4.7171125411987305,1.2040904760360718
40.53790664672852,460.24917602539057,30.95131492614746
13.793758392333984,23.56863594055176,4.27962064743042
42.29645919799805,516.5616455078125,33.086090087890625
17.94818878173828,46.96989822387695,7.117438793182373
10.31206226348877,11.889974594116213,2.5260739326477046
25.82036399841309,130.04689025878906,14.320559501647947
18.21964454650879,48.930469512939446,7.32940673828125
41.824363708496094,501.07620239257807,32.509639739990234
10.441888809204102,12.221405982971191,2.581129789352417
12.932186126708984,20.09331321716309,3.7915267944335938
10.052410125732422,11.24817943572998,2.4182846546173096
53.89817810058594,986.8744506835936,48.462940216064446
43.64192962646485,562.1888427734375,34.743675231933594
47.50130081176758,705.6259765625,39.64551544189453
33.161434173583984,264.06903076171875,22.32135581970215
22.208841323852536,84.8485107421875,10.771986961364746
26.59931945800781,141.5150909423828,15.127618789672852
33.491897583007805,271.505859375,22.697404861450195
1.6727344989776611,1.242655873298645,0.395023226737976
42.025005340576165,507.6244201660156,32.75431823730469
23.8847770690918,104.23063659667967,12.3756685256958
29.33746719360352,186.9243011474609,18.0555477142334
45.41228103637695,625.6422729492188,36.962284088134766
5.756351470947266,4.049166202545166,1.0625437498092651
7.184436798095703,5.817598342895508,1.428032159805298
50.097820281982415,813.0022583007811,43.10102081298828
22.610122680664062,89.24626922607422,11.148524284362791
32.79555892944336,255.97994995117188,21.906253814697266
53.65032958984375,974.9055786132812,48.1004638671875
12.9675931930542,20.227928161621094,3.810882091522217
33.303062438964844,267.24102783203125,22.48238945007324
17.712142944335938,45.311614990234375,6.935643196105957
50.60531997680664,835.0504150390625,43.794471740722656
23.49529838562012,99.48597717285155,11.995867729187012
46.14402770996094,653.0225219726562,37.89347839355469
33.77515411376953,277.9792785644531,23.02055931091309
47.43048477172852,702.822509765625,39.55325698852539
28.605720520019528,174.0001678466797,17.260684967041016
38.354469299316406,395.5081787109375,28.345071792602536
10.736947059631348,13.00148582458496,2.709162712097168
47.12362289428711,690.7493286132812,39.15457534790039
6.381876468658447,4.759884357452393,1.212998390197754
13.852770805358888,23.822288513183597,4.314353466033936
8.459092140197756,7.8830060958862305,1.8238053321838377
5.8507699966430655,4.150506496429443,1.0843286514282229
9.969794273376465,11.049770355224608,2.3846371173858643
24.08541679382324,106.73276519775392,12.572916030883787
46.47449493408203,665.6116943359375,38.31698989868164
34.825565338134766,302.7865295410156,24.22539710998535
31.93398666381836,237.52861022949216,20.934097290039062
52.75334930419922,932.3368530273436,46.804466247558594
39.440288543701165,426.9913024902344,29.635351181030277
19.152030944824215,56.112171173095696,8.08054447174072
34.790157318115234,301.9296875,24.18462181091309
47.017402648925774,686.5986328125,39.016986846923835
24.050010681152344,106.28833770751952,12.538030624389648
17.924585342407227,46.80213165283203,7.0991530418396
37.07981491088867,360.33343505859375,26.84427261352539
21.087617874145508,73.3475112915039,9.746867179870605
38.87377548217773,410.39016723632807,28.960771560668945
12.837767601013184,19.73768615722656,3.7402076721191406
47.08821868896485,689.3641357421875,39.10868835449219
24.215242385864254,108.3729248046875,12.701111793518066
7.125424861907959,5.7338385581970215,1.4113476276397705
41.01000213623047,474.9992370605469,31.52111053466797
32.122825622558594,241.50125122070312,21.14651298522949
26.870773315429688,145.66029357910156,15.411820411682127
44.987396240234375,610.0553588867188,36.42556381225586
2.7467494010925293,1.7335971593856812,0.5240146517753601
7.031006336212158,5.601863384246825,1.3849451541900637
44.149429321289055,579.978759765625,35.375038146972656
1.2950589656829834,1.1008979082107544,0.3561936318874359
43.866172790527344,570.0100708007812,35.022212982177734
20.47389411926269,67.53141784667969,9.203685760498049
36.324466705322266,340.3910522460937,25.961753845214844
50.711544036865234,839.7098388671875,43.940425872802734
6.417283535003662,4.802971839904785,1.221954107284546
12.601720809936523,18.869688034057617,3.61379075050354
23.483497619628903,99.34449768066406,11.984423637390137
45.943389892578125,645.4472045898438,37.63726425170898
37.51650238037109,372.16812133789057,27.356786727905277
49.80276107788086,800.34521484375,42.70073699951172
17.54690933227539,44.17627716064453,6.809798240661621
21.571514129638672,78.17052459716798,10.184256553649902
17.051210403442383,40.89387130737305,6.439330577850342
26.97699546813965,147.30340576171875,15.523427963256836
10.548110008239746,12.497902870178224,2.6267552375793457
13.75835132598877,23.41742706298828,4.2588605880737305
18.99860000610352,54.881866455078125,7.954530715942384
7.939787864685058,6.980205059051514,1.6542718410491943
34.2236442565918,288.41632080078125,23.533750534057617
1.4956991672515867,1.174379587173462,0.3764232099056243
2.4044809341430664,1.5619276762008667,0.4797740280628204
3.8679735660552974,2.411579132080078,0.6915162205696106
52.52910614013672,921.8758544921876,46.48422622680664
48.77595520019531,757.2152099609375,41.3234977722168
15.977195739746094,34.39590835571289,5.673769474029541
11.327065467834473,14.677839279174805,2.9774858951568604
32.39427947998047,247.2821502685547,21.452516555786133
26.4694938659668,139.5598907470703,14.992223739624023
25.242048263549805,121.93733978271484,13.73000144958496
33.527305603027344,272.3100280761719,22.737756729125977
40.69133758544922,465.0134582519531,31.1362419128418
22.3150634765625,85.99799346923827,10.871183395385742
44.243846893310554,583.3237915039064,35.492897033691406
15.17463493347168,30.060541152954105,5.135572910308838
3.0064013004302974,1.8742104768753047,0.5596472024917603
37.78795623779297,379.6380920410156,27.67623710632324
4.4344868659973145,2.830918073654175,0.7904226183891296
22.964193344116207,93.25243377685547,11.484752655029297
25.56071281433105,126.36353302001952,14.054469108581545
49.95619201660156,806.912109375,42.90862274169922
46.81676483154297,678.7982788085938,38.75766754150391
42.36727523803711,518.9078369140625,33.17277908325195
22.17343521118164,84.4676742553711,10.738999366760254
17.369873046875,42.98284530639648,6.676265716552734
3.738147735595703,2.323188781738281,0.6702503561973571
21.536108016967773,77.81043243408203,10.15198802947998
30.39967918395996,206.7259826660156,19.223033905029297
43.04000854492188,541.501953125,33.99931716918945
43.88977813720703,570.8370361328125,35.051570892333984
44.36187362670898,587.520751953125,35.64039611816406
49.72014236450195,796.8224487304686,42.58902740478516
28.40508079528809,170.557861328125,17.044200897216797
41.56471252441406,492.6745910644531,32.19366455078125
13.097419738769531,20.7274169921875,3.882368564605713
13.191838264465332,21.09654998779297,3.934868335723877
7.621124267578125,6.468784809112549,1.5559301376342771
45.223445892333984,618.6866455078125,36.723392486572266
50.20404052734375,817.5878295898436,43.245635986328125
44.621524810791016,596.8152465820312,35.96561050415039
4.941988468170166,3.256499528884888,0.8878228664398193
10.500900268554688,12.374419212341309,2.606412649154663
8.801360130310057,8.527512550354006,1.9419472217559812
31.450090408325195,227.53103637695312,20.39154624938965
29.148630142211918,183.53330993652344,17.849645614624023
18.7153434753418,52.661148071289055,7.724358558654785
20.485696792602536,67.64013671875,9.214006423950195
36.34806823730469,341.004150390625,25.9892578125
27.260251998901367,151.74325561523438,15.822113990783691
48.07961654663086,728.7669067382812,40.40268325805664
10.689738273620604,12.87413215637207,2.688405036926269
18.84516906738281,53.67086791992188,7.829453945159912
15.705740928649902,32.88126754760742,5.488455295562744
3.277855634689331,2.0313727855682373,0.5988845825195312
47.73734664916992,715.0183715820312,39.953758239746094
17.263652801513672,42.27811050415039,6.59679651260376
53.67393493652344,976.0416259765624,48.1348991394043
19.022205352783203,55.06988525390625,7.973856449127196
6.358271598815918,4.731334686279297,1.2070544958114624
6.075015068054199,4.399507522583008,1.1373732089996338
14.93858814239502,28.866193771362305,4.982912540435791
14.832366943359377,28.340408325195312,4.915061473846436
12.861371994018556,19.82613945007324,3.7529971599578857
42.37907409667969,519.2994995117188,33.187232971191406
35.0852165222168,309.11428833007807,24.524759292602536
42.579715728759766,525.9830932617188,33.43320083618164
33.27945709228516,266.7107849121094,22.455537796020508
12.44828987121582,18.321399688720703,3.5330605506896973
18.62092399597168,51.935371398925774,7.648354053497314
30.50590133666992,208.7743682861328,19.340599060058597
21.477094650268555,77.21282196044923,10.098299026489258
35.9467887878418,330.66995239257807,25.522380828857425
51.18363571166992,860.6072998046875,44.59260940551758
48.42188262939453,742.6697387695312,40.85400772094727
42.980995178222656,539.4978637695312,33.92658996582031
34.23544692993164,288.694091796875,23.54728126525879
46.4390869140625,664.2561645507812,38.271522521972656
29.2076416015625,184.5888214111328,17.91393280029297
47.54851150512695,707.4986572265625,39.707077026367195
48.669734954833984,752.8341064453125,41.18236923217773
6.523504734039307,4.934148788452148,1.249110460281372
51.65573120117188,881.8148193359375,45.25065994262695
36.23004531860352,337.9451599121094,25.85179328918457
27.213043212890625,150.9973907470703,15.772226333618164
9.131826400756836,9.18899631500244,2.060925245285034
10.666132926940918,12.810821533203123,2.6780650615692134
30.364273071289062,206.0459442138672,19.18387794494629
43.099018096923835,543.5103759765625,34.07208633422852
16.07161521911621,34.93454360961914,5.739005565643311
44.83396530151367,604.4826049804688,36.2324333190918
48.56351089477539,748.4679565429686,41.041481018066406
42.56791305541992,525.5885620117188,33.41872024536133
36.477893829345696,344.3877868652344,26.140609741210938
7.4204840660095215,6.162632942199707,1.4961904287338257
11.905381202697754,16.4791316986084,3.2565083503723145
53.803760528564446,982.3042602539062,48.32462310791016
44.43268585205078,590.0472412109375,35.7289924621582
46.521705627441406,667.4215698242188,38.37764739990234
